user_id,segment,avg_completion_rate,avg_episodes_per_session,total_sessions,favourite_genre,subscription_tier
U005356,Binge Viewer,0.8145,3.4000,5,Drama,Premium
U005357,Drop-off Risk,0.3987,3.8333,6,Documentary,Basic
U005358,Casual Viewer,0.6726,4.8571,7,Documentary,Standard
U005359,Casual Viewer,0.6761,8.0000,5,Documentary,Standard
U005360,Casual Viewer,0.5556,5.0000,1,Comedy,Basic
U005361,Binge Viewer,0.8889,10.6667,3,Documentary,Premium
U005362,Casual Viewer,0.7700,1.6000,5,Drama,Basic
U005363,Binge Viewer,0.7737,6.2222,9,Action,Basic
U005364,Casual Viewer,0.7381,3.7778,9,Drama,Premium
U005365,Casual Viewer,0.6208,5.5000,4,Animation,Basic
U005366,Casual Viewer,0.7778,1.0000,3,Comedy,Premium
U005367,Casual Viewer,0.7121,4.8333,6,Animation,Premium
U005368,Drop-off Risk,0.3344,3.8000,5,Comedy,Standard
U005369,Casual Viewer,0.5973,4.2000,5,Romance,Premium
U005370,Drop-off Risk,1.0000,1.0000,1,Animation,Premium
U005371,Casual Viewer,0.5634,5.4286,7,Romance,Basic
U005372,Casual Viewer,0.7650,3.0000,5,Romance,Standard
U005373,Casual Viewer,0.7370,5.2000,5,Action,Basic
U005374,Casual Viewer,0.8833,3.0000,6,Animation,Premium
U005375,Casual Viewer,0.5889,8.5714,7,Reality,Basic
U005376,Casual Viewer,0.6702,5.5000,6,Comedy,Standard
U005377,Binge Viewer,0.9444,4.5000,2,Romance,Basic
U005378,Casual Viewer,1.0000,1.0000,3,Action,Premium
U005379,Casual Viewer,0.6209,4.5000,10,Drama,Standard
U005380,Binge Viewer,0.7593,10.2500,4,Documentary,Premium
U005381,Casual Viewer,0.4924,9.6000,5,Comedy,Premium
U005382,Binge Viewer,0.9479,6.7500,4,Action,Basic
U005383,Binge Viewer,0.8571,18.0000,1,Animation,Premium
U005384,Casual Viewer,0.6385,4.0000,7,Comedy,Basic
U005385,Binge Viewer,0.8485,7.0000,3,Reality,Basic
U005386,Binge Viewer,0.7884,6.8000,5,Drama,Standard
U005387,Casual Viewer,0.8594,2.7500,4,Documentary,Standard
U005388,Casual Viewer,0.8095,2.0000,7,Documentary,Basic
U005389,Casual Viewer,0.5940,5.7500,4,Documentary,Standard
U005390,Casual Viewer,0.8542,2.1667,6,Drama,Basic
U005391,Binge Viewer,0.7876,4.6667,6,Horror,Standard
U005392,Casual Viewer,0.6207,2.5000,4,Thriller,Basic
U005393,Casual Viewer,0.5690,1.2500,4,Thriller,Standard
U005394,Binge Viewer,0.9667,5.4000,5,Comedy,Standard
U005395,Binge Viewer,0.8178,8.0000,3,Action,Standard
U005396,Casual Viewer,0.6000,1.0000,2,Drama,Premium
U005397,Casual Viewer,1.0000,1.7500,4,Animation,Basic
U005398,Binge Viewer,0.8074,5.4000,5,Drama,Premium
U005399,Binge Viewer,0.8781,5.5000,4,Animation,Basic
U005400,Casual Viewer,0.6550,6.0000,5,Horror,Basic
U005401,Binge Viewer,0.8309,6.8571,7,Reality,Basic
U005402,Casual Viewer,0.7018,4.8000,5,Comedy,Basic
U005403,Binge Viewer,0.8651,5.2857,7,Drama,Premium
U005404,Casual Viewer,0.8667,1.6000,5,Thriller,Basic
U005405,Binge Viewer,0.8174,5.5000,8,Action,Standard
U005406,Casual Viewer,0.8889,1.3333,3,Thriller,Basic
U005407,Casual Viewer,0.8906,3.0000,4,Documentary,Standard
U005408,Casual Viewer,0.4556,3.6000,5,Comedy,Standard
U005409,Binge Viewer,0.7594,5.5000,10,Comedy,Standard
U005410,Casual Viewer,0.6709,5.3750,8,Drama,Standard
U005411,Binge Viewer,0.9583,5.3333,3,Animation,Standard
U005412,Casual Viewer,0.5091,4.0000,4,Documentary,Premium
U005413,Casual Viewer,0.6051,4.8000,10,Comedy,Premium
U005414,Casual Viewer,0.7402,6.0000,12,Comedy,Standard
U005415,Casual Viewer,0.6875,4.6667,3,Thriller,Premium
U005416,Casual Viewer,0.6138,5.5714,7,Comedy,Premium
U005417,Binge Viewer,0.8804,5.0000,4,Action,Basic
U005418,Casual Viewer,0.5611,2.0000,5,Documentary,Premium
U005419,Casual Viewer,0.6038,4.2000,5,Romance,Standard
U005420,Binge Viewer,0.7657,4.2500,8,Drama,Standard
U005421,Binge Viewer,0.8475,7.1667,6,Animation,Standard
U005422,Casual Viewer,0.8333,1.5000,2,Comedy,Basic
U005423,Casual Viewer,0.4683,4.3333,3,Drama,Premium
U005424,Casual Viewer,0.5735,1.6667,9,Drama,Basic
U005425,Casual Viewer,0.6775,3.5000,4,Action,Premium
U005426,Casual Viewer,0.5611,11.3333,3,Action,Premium
U005427,Casual Viewer,0.7262,6.2500,4,Documentary,Standard
U005428,Casual Viewer,0.5991,4.3333,6,Drama,Premium
U005429,Casual Viewer,1.0000,1.0000,3,Action,Premium
U005430,Casual Viewer,0.6823,2.7500,8,Romance,Basic
U005431,Casual Viewer,0.6954,6.5556,9,Action,Basic
U005432,Casual Viewer,0.6762,2.0000,5,Action,Premium
U005433,Casual Viewer,0.5760,1.5000,6,Thriller,Standard
U005434,Casual Viewer,0.8609,2.2000,5,Comedy,Standard
U005435,Casual Viewer,0.5323,6.1667,6,Documentary,Standard
U005436,Binge Viewer,0.7640,7.3333,9,Drama,Basic
U005437,Casual Viewer,1.0000,1.0000,2,Romance,Basic
U005438,Casual Viewer,0.5819,6.2500,4,Thriller,Premium
U005439,Casual Viewer,0.4510,7.5000,2,Documentary,Basic
U005440,Casual Viewer,0.7130,6.2500,8,Romance,Basic
U005441,Binge Viewer,0.9264,4.2857,7,Documentary,Premium
U005442,Casual Viewer,0.7159,5.8333,6,Action,Basic
U005443,Casual Viewer,0.6978,4.3000,10,Sci-Fi,Standard
U005444,Casual Viewer,0.6749,4.8889,9,Thriller,Basic
U005445,Casual Viewer,0.8370,2.8571,7,Sci-Fi,Standard
U005446,Casual Viewer,0.5847,5.1250,8,Animation,Basic
U005447,Casual Viewer,0.6486,7.0000,6,Action,Standard
U005448,Binge Viewer,0.8246,11.0000,7,Comedy,Basic
U005449,Binge Viewer,0.8694,5.8333,6,Drama,Basic
U005450,Binge Viewer,0.7776,4.2500,4,Comedy,Basic
U005451,Binge Viewer,0.8200,5.4444,9,Action,Premium
U005452,Casual Viewer,0.4083,7.5000,2,Action,Standard
U005453,Casual Viewer,0.9375,1.2500,8,Comedy,Premium
U005454,Drop-off Risk,1.0000,1.0000,1,Drama,Premium
U005455,Casual Viewer,0.8889,3.0000,5,Action,Basic
U005456,Binge Viewer,0.8076,3.2000,5,Romance,Premium
U005457,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U005458,Binge Viewer,0.7750,4.0000,4,Thriller,Standard
U005459,Casual Viewer,0.5405,4.0000,6,Documentary,Standard
U005460,Casual Viewer,0.5266,2.6667,3,Drama,Basic
U005461,Casual Viewer,0.5278,3.3333,3,Action,Basic
U005462,Casual Viewer,0.6810,3.8000,5,Comedy,Premium
U005463,Casual Viewer,0.7053,7.0000,3,Sci-Fi,Basic
U005464,Casual Viewer,0.7056,5.5000,6,Action,Standard
U005465,Binge Viewer,0.7667,4.5000,2,Drama,Basic
U005466,Casual Viewer,0.8647,3.0000,6,Action,Standard
U005468,Binge Viewer,0.8333,3.1667,6,Horror,Basic
U005469,Casual Viewer,0.8125,1.3750,8,Thriller,Standard
U005470,Binge Viewer,0.8681,9.3333,3,Documentary,Premium
U005471,Casual Viewer,1.0000,1.5000,2,Action,Basic
U005472,Casual Viewer,0.6068,6.2500,4,Drama,Premium
U005473,Casual Viewer,0.7222,1.3333,3,Comedy,Premium
U005474,Binge Viewer,0.8384,4.8333,6,Romance,Basic
U005475,Binge Viewer,0.8611,5.7500,4,Drama,Premium
U005476,Casual Viewer,0.6941,2.2000,5,Thriller,Standard
U005477,Binge Viewer,0.9353,6.5000,4,Thriller,Premium
U005478,Binge Viewer,0.9615,6.5000,2,Comedy,Standard
U005479,Casual Viewer,0.6349,2.6667,3,Sci-Fi,Basic
U005480,Binge Viewer,0.7983,4.2500,8,Sci-Fi,Standard
U005481,Casual Viewer,0.5965,4.2000,5,Drama,Basic
U005482,Casual Viewer,0.5889,5.4000,5,Comedy,Basic
U005483,Binge Viewer,0.7792,4.0000,4,Drama,Premium
U005484,Casual Viewer,0.5667,1.3333,3,Thriller,Basic
U005485,Casual Viewer,0.7236,8.5000,4,Sci-Fi,Basic
U005486,Casual Viewer,0.6065,10.0000,3,Documentary,Standard
U005487,Binge Viewer,0.7649,4.2500,4,Action,Standard
U005488,Casual Viewer,0.7110,2.8571,7,Comedy,Standard
U005489,Casual Viewer,0.5435,8.5000,2,Animation,Premium
U005490,Casual Viewer,0.8031,2.5714,7,Thriller,Basic
U005491,Binge Viewer,0.8369,8.2857,7,Thriller,Standard
U005492,Casual Viewer,0.6136,8.8571,7,Sci-Fi,Standard
U005493,Binge Viewer,0.8455,6.6250,8,Drama,Standard
U005494,Binge Viewer,0.9200,5.4000,5,Animation,Premium
U005495,Casual Viewer,0.4996,3.0000,8,Action,Basic
U005496,Binge Viewer,0.9444,4.0000,3,Action,Standard
U005497,Casual Viewer,0.7417,4.6667,6,Romance,Premium
U005498,Binge Viewer,0.7822,6.3333,6,Thriller,Standard
U005499,Casual Viewer,0.9167,2.7500,4,Comedy,Standard
U005500,Casual Viewer,0.4469,5.6667,6,Documentary,Basic
U005501,Binge Viewer,0.9688,9.5000,2,Animation,Standard
U005502,Binge Viewer,0.8182,4.0000,2,Drama,Standard
U005503,Binge Viewer,0.8297,3.2857,7,Romance,Basic
U005504,Binge Viewer,0.8750,5.0000,2,Comedy,Premium
U005505,Casual Viewer,0.6848,5.0000,3,Thriller,Standard
U005506,Drop-off Risk,0.3855,3.0000,5,Action,Premium
U005507,Binge Viewer,0.7518,9.1667,6,Comedy,Standard
U005508,Casual Viewer,0.8167,2.2857,7,Thriller,Basic
U005509,Casual Viewer,0.6575,3.0000,5,Thriller,Premium
U005510,Binge Viewer,0.9531,4.0000,4,Action,Basic
U005511,Casual Viewer,0.6471,5.1667,6,Romance,Premium
U005512,Binge Viewer,0.8125,13.0000,1,Thriller,Basic
U005513,Casual Viewer,0.5528,5.5000,4,Action,Basic
U005514,Binge Viewer,0.9167,8.2500,4,Action,Standard
U005515,Casual Viewer,0.8333,1.0000,3,Comedy,Standard
U005516,Binge Viewer,0.7770,6.0000,5,Documentary,Premium
U005517,Casual Viewer,0.6891,6.0000,4,Action,Standard
U005518,Drop-off Risk,0.3789,7.0000,3,Romance,Premium
U005519,Casual Viewer,0.7278,4.6250,8,Action,Basic
U005520,Casual Viewer,0.5228,9.0000,4,Comedy,Standard
U005521,Casual Viewer,0.5561,2.3333,6,Drama,Standard
U005522,Casual Viewer,0.6142,5.1250,8,Romance,Standard
U005523,Binge Viewer,0.9074,8.3333,3,Animation,Premium
U005524,Casual Viewer,0.6299,2.5000,4,Comedy,Basic
U005525,Casual Viewer,0.7750,3.0000,5,Action,Standard
U005526,Casual Viewer,0.7917,1.6667,3,Action,Basic
U005527,Binge Viewer,0.8261,5.8000,5,Romance,Premium
U005528,Binge Viewer,0.8375,6.5000,4,Documentary,Basic
U005529,Drop-off Risk,0.3995,7.6667,3,Thriller,Premium
U005530,Casual Viewer,0.7014,2.5000,6,Horror,Standard
U005531,Binge Viewer,0.7888,3.6667,9,Comedy,Standard
U005532,Binge Viewer,0.7727,3.3333,3,Comedy,Basic
U005533,Binge Viewer,1.0000,4.5000,2,Drama,Basic
U005534,Casual Viewer,1.0000,1.5000,2,Comedy,Standard
U005535,Casual Viewer,0.8658,2.6667,6,Comedy,Standard
U005536,Casual Viewer,0.7250,5.7500,4,Sci-Fi,Premium
U005537,Binge Viewer,0.9333,3.3333,3,Action,Basic
U005538,Casual Viewer,0.8056,2.0000,3,Horror,Premium
U005539,Binge Viewer,0.8528,6.5714,7,Animation,Basic
U005540,Casual Viewer,0.6885,4.1667,6,Drama,Basic
U005541,Drop-off Risk,0.3604,1.7500,4,Comedy,Standard
U005542,Casual Viewer,0.6495,2.8000,5,Animation,Basic
U005543,Drop-off Risk,0.3956,5.5000,4,Action,Standard
U005544,Binge Viewer,0.7623,6.4000,10,Drama,Basic
U005545,Casual Viewer,1.0000,1.0000,3,Action,Premium
U005546,Casual Viewer,0.6618,1.6000,5,Comedy,Premium
U005547,Casual Viewer,0.7330,4.7778,9,Drama,Basic
U005548,Binge Viewer,0.8343,8.0000,3,Documentary,Premium
U005549,Binge Viewer,0.8162,5.5000,4,Action,Standard
U005550,Casual Viewer,0.5525,9.5000,2,Action,Standard
U005551,Binge Viewer,0.8684,4.8000,5,Animation,Standard
U005552,Casual Viewer,0.7087,13.0000,3,Action,Premium
U005553,Casual Viewer,0.6840,4.6667,6,Comedy,Basic
U005554,Binge Viewer,0.9333,3.2000,5,Sci-Fi,Standard
U005555,Casual Viewer,0.6890,8.5000,4,Action,Standard
U005556,Binge Viewer,0.7700,6.8000,5,Drama,Basic
U005557,Casual Viewer,0.4420,5.2000,5,Sci-Fi,Premium
U005558,Binge Viewer,0.7535,5.0000,4,Action,Basic
U005559,Casual Viewer,0.5549,4.8333,6,Animation,Basic
U005560,Casual Viewer,0.7262,6.7500,8,Documentary,Basic
U005561,Binge Viewer,0.7707,6.6667,9,Comedy,Standard
U005562,Casual Viewer,0.7467,4.6000,5,Comedy,Standard
U005563,Binge Viewer,0.7638,5.2857,7,Documentary,Basic
U005564,Binge Viewer,0.7952,5.0000,3,Animation,Standard
U005565,Binge Viewer,0.8706,16.0000,2,Reality,Standard
U005566,Binge Viewer,0.7621,5.8000,10,Action,Basic
U005567,Binge Viewer,0.7877,6.6667,9,Animation,Premium
U005568,Casual Viewer,1.0000,1.0000,2,Drama,Basic
U005569,Binge Viewer,1.0000,5.0000,4,Comedy,Basic
U005570,Binge Viewer,0.9412,10.0000,4,Sci-Fi,Basic
U005571,Casual Viewer,0.5890,3.8000,5,Drama,Basic
U005572,Drop-off Risk,0.3970,2.5000,4,Comedy,Standard
U005574,Casual Viewer,0.5437,7.6667,3,Horror,Standard
U005575,Casual Viewer,1.0000,3.0000,4,Animation,Standard
U005576,Casual Viewer,0.7292,2.7500,8,Romance,Standard
U005577,Casual Viewer,0.5455,12.0000,1,Reality,Basic
U005578,Casual Viewer,0.6310,1.6667,6,Comedy,Standard
U005579,Casual Viewer,0.6433,6.6250,8,Action,Standard
U005580,Casual Viewer,0.6399,4.2500,4,Action,Premium
U005581,Drop-off Risk,0.3695,6.0000,3,Comedy,Standard
U005582,Binge Viewer,0.7866,4.6667,6,Comedy,Standard
U005583,Casual Viewer,0.8241,2.1667,6,Animation,Basic
U005584,Binge Viewer,0.7667,4.5000,2,Drama,Standard
U005585,Casual Viewer,1.0000,1.0000,3,Comedy,Premium
U005586,Casual Viewer,0.6968,4.7500,8,Drama,Premium
U005587,Casual Viewer,1.0000,1.0000,4,Action,Basic
U005588,Binge Viewer,0.8340,6.2500,8,Action,Premium
U005589,Casual Viewer,0.6898,6.2500,12,Drama,Standard
U005590,Casual Viewer,0.6304,3.5000,2,Drama,Premium
U005591,Casual Viewer,0.8929,2.7500,4,Comedy,Basic
U005592,Casual Viewer,0.5841,2.6000,5,Reality,Basic
U005593,Casual Viewer,0.7167,2.6667,6,Sci-Fi,Premium
U005594,Casual Viewer,0.5888,1.2500,4,Comedy,Premium
U005595,Casual Viewer,0.7395,3.7500,8,Drama,Basic
U005596,Binge Viewer,0.9091,4.2500,4,Comedy,Premium
U005597,Casual Viewer,0.6724,4.0000,5,Action,Premium
U005598,Casual Viewer,0.7778,1.6667,3,Drama,Basic
U005600,Casual Viewer,0.6828,6.3333,12,Action,Standard
U005601,Casual Viewer,0.6394,6.5714,7,Drama,Standard
U005602,Casual Viewer,0.6500,7.2500,4,Thriller,Standard
U005603,Casual Viewer,0.5721,3.7500,4,Animation,Standard
U005604,Casual Viewer,0.5704,7.3333,3,Comedy,Premium
U005605,Casual Viewer,0.6571,4.7500,4,Action,Standard
U005606,Binge Viewer,0.7901,3.2222,9,Drama,Standard
U005607,Casual Viewer,0.6805,5.8333,12,Action,Standard
U005608,Casual Viewer,0.6639,9.4000,5,Drama,Premium
U005609,Casual Viewer,0.6538,2.5000,2,Documentary,Premium
U005610,Casual Viewer,0.7441,4.2000,5,Documentary,Standard
U005612,Binge Viewer,0.8254,6.7143,7,Comedy,Premium
U005613,Binge Viewer,0.7624,4.1429,7,Drama,Basic
U005614,Casual Viewer,0.7876,3.0000,10,Drama,Premium
U005615,Casual Viewer,0.6327,3.5000,4,Action,Basic
U005616,Binge Viewer,0.7752,6.9000,10,Comedy,Standard
U005617,Casual Viewer,0.6952,3.4000,5,Action,Standard
U005618,Casual Viewer,0.9167,1.7500,4,Animation,Standard
U005619,Casual Viewer,0.6577,2.8571,7,Drama,Basic
U005620,Casual Viewer,0.6721,7.0000,4,Romance,Premium
U005621,Binge Viewer,0.7967,3.5000,4,Animation,Standard
U005622,Binge Viewer,0.9375,5.0000,3,Drama,Basic
U005623,Casual Viewer,0.8426,1.4444,9,Action,Premium
U005624,Binge Viewer,0.9931,4.6667,6,Action,Basic
U005625,Casual Viewer,0.8000,3.0000,5,Action,Premium
U005626,Casual Viewer,0.7238,7.7500,4,Action,Standard
U005627,Casual Viewer,0.5596,1.6667,6,Action,Basic
U005628,Binge Viewer,0.7955,7.0000,2,Action,Basic
U005629,Casual Viewer,0.6549,6.8750,8,Action,Standard
U005630,Casual Viewer,0.8750,1.4286,7,Thriller,Basic
U005631,Casual Viewer,0.7080,4.1429,7,Comedy,Basic
U005632,Binge Viewer,0.8939,7.0000,3,Action,Standard
U005633,Binge Viewer,0.7932,4.0000,6,Action,Premium
U005634,Casual Viewer,0.6652,2.6667,6,Comedy,Standard
U005635,Casual Viewer,0.4432,3.1429,7,Comedy,Standard
U005636,Casual Viewer,0.5990,3.1667,6,Thriller,Standard
U005637,Binge Viewer,0.7571,6.2500,4,Thriller,Standard
U005638,Casual Viewer,0.4726,1.8000,5,Documentary,Standard
U005639,Binge Viewer,0.8889,4.0000,2,Action,Standard
U005640,Casual Viewer,0.8167,1.8000,5,Drama,Standard
U005641,Casual Viewer,0.6963,5.3333,3,Drama,Basic
U005642,Casual Viewer,0.6719,6.6000,5,Drama,Basic
U005643,Casual Viewer,0.6334,2.5000,6,Documentary,Premium
U005644,Casual Viewer,0.6171,5.0000,7,Documentary,Basic
U005645,Binge Viewer,0.8793,4.3750,8,Comedy,Basic
U005646,Casual Viewer,0.5120,5.7778,9,Comedy,Standard
U005647,Casual Viewer,0.7714,2.0000,4,Documentary,Premium
U005648,Drop-off Risk,0.3809,2.0000,6,Drama,Basic
U005649,Casual Viewer,0.6220,2.8333,6,Action,Basic
U005650,Binge Viewer,0.9692,5.8000,5,Drama,Standard
U005651,Casual Viewer,0.5980,4.0000,3,Thriller,Premium
U005652,Casual Viewer,0.6444,7.8333,6,Comedy,Standard
U005653,Casual Viewer,0.6111,3.0000,3,Action,Standard
U005654,Casual Viewer,0.4917,10.5000,2,Animation,Basic
U005655,Casual Viewer,1.0000,1.0000,2,Comedy,Basic
U005656,Drop-off Risk,0.3595,6.0000,3,Action,Premium
U005657,Casual Viewer,0.6750,3.0000,5,Action,Premium
U005659,Binge Viewer,0.8333,6.5000,2,Drama,Premium
U005660,Casual Viewer,0.6121,5.6250,8,Action,Basic
U005661,Binge Viewer,0.8973,4.0000,8,Romance,Basic
U005662,Casual Viewer,0.6750,3.5000,4,Drama,Basic
U005663,Binge Viewer,0.9500,19.0000,1,Thriller,Basic
U005664,Casual Viewer,0.5960,4.0000,4,Thriller,Premium
U005665,Casual Viewer,0.6438,7.0000,5,Action,Premium
U005666,Binge Viewer,0.8438,7.5000,4,Romance,Basic
U005667,Casual Viewer,0.6161,5.5714,7,Action,Basic
U005668,Casual Viewer,1.0000,1.0000,2,Action,Premium
U005669,Binge Viewer,0.8590,4.0000,6,Action,Basic
U005670,Casual Viewer,0.6819,2.4000,5,Drama,Basic
U005671,Casual Viewer,0.6274,4.7500,8,Drama,Premium
U005672,Casual Viewer,0.7111,3.6000,5,Drama,Basic
U005673,Casual Viewer,0.6582,7.0000,7,Action,Premium
U005674,Casual Viewer,1.0000,1.0000,3,Action,Standard
U005675,Binge Viewer,0.7965,5.0000,9,Comedy,Standard
U005676,Binge Viewer,0.8861,4.0000,7,Action,Standard
U005677,Drop-off Risk,0.3056,1.5000,2,Action,Standard
U005678,Casual Viewer,0.7403,5.7500,4,Romance,Basic
U005679,Casual Viewer,0.7776,2.5000,6,Action,Basic
U005680,Casual Viewer,0.8600,1.6000,5,Comedy,Basic
U005681,Casual Viewer,0.6074,7.2000,5,Action,Standard
U005682,Casual Viewer,0.7367,3.3000,10,Romance,Standard
U005683,Binge Viewer,0.7733,4.5000,6,Reality,Standard
U005684,Drop-off Risk,1.0000,1.0000,1,Drama,Standard
U005685,Casual Viewer,0.6482,5.4444,9,Animation,Basic
U005686,Casual Viewer,0.4639,3.0000,3,Sci-Fi,Premium
U005687,Casual Viewer,0.4567,4.0000,4,Action,Standard
U005688,Casual Viewer,0.5909,1.5000,2,Comedy,Basic
U005689,Casual Viewer,0.6513,3.2500,4,Drama,Basic
U005690,Casual Viewer,0.7365,2.4000,5,Drama,Premium
U005691,Casual Viewer,0.7447,7.5000,10,Drama,Basic
U005692,Casual Viewer,0.6666,5.1111,9,Documentary,Basic
U005693,Binge Viewer,0.7826,10.6667,3,Thriller,Standard
U005694,Casual Viewer,0.5962,5.8000,5,Romance,Basic
U005695,Casual Viewer,0.6609,5.0000,5,Comedy,Standard
U005696,Binge Viewer,0.8896,8.6667,6,Romance,Premium
U005697,Binge Viewer,0.7713,4.5000,8,Drama,Standard
U005698,Casual Viewer,0.7937,2.6000,5,Drama,Premium
U005699,Binge Viewer,0.8129,3.5000,6,Thriller,Standard
U005700,Binge Viewer,0.8123,3.8333,6,Comedy,Standard
U005701,Casual Viewer,0.5768,1.9231,13,Action,Premium
U005702,Casual Viewer,0.8281,2.0000,4,Documentary,Premium
U005703,Drop-off Risk,0.3583,6.5000,2,Horror,Standard
U005704,Drop-off Risk,0.1429,1.0000,1,Drama,Premium
U005705,Binge Viewer,0.7820,4.7143,7,Comedy,Premium
U005706,Casual Viewer,0.8667,3.0000,3,Drama,Premium
U005707,Casual Viewer,0.6476,6.6667,3,Action,Basic
U005708,Casual Viewer,0.6121,7.3333,3,Comedy,Basic
U005709,Casual Viewer,0.6045,4.5000,6,Documentary,Basic
U005710,Casual Viewer,1.0000,1.0000,4,Drama,Basic
U005711,Casual Viewer,0.6539,6.0000,7,Action,Standard
U005712,Drop-off Risk,1.0000,1.0000,1,Romance,Standard
U005713,Casual Viewer,0.6444,9.0000,2,Comedy,Standard
U005714,Casual Viewer,0.7961,2.3750,8,Action,Standard
U005715,Casual Viewer,0.6473,8.7500,4,Action,Premium
U005716,Casual Viewer,0.6975,9.6667,3,Comedy,Basic
U005717,Casual Viewer,0.7273,1.3333,3,Comedy,Standard
U005718,Casual Viewer,0.6019,6.5714,7,Drama,Basic
U005719,Casual Viewer,0.6767,6.4000,5,Drama,Basic
U005720,Casual Viewer,0.7500,1.0000,3,Thriller,Standard
U005721,Casual Viewer,0.8631,2.8571,7,Action,Premium
U005722,Binge Viewer,0.9123,6.0000,3,Animation,Premium
U005723,Casual Viewer,0.8356,2.8571,7,Drama,Basic
U005724,Binge Viewer,0.7667,4.0000,5,Comedy,Standard
U005725,Casual Viewer,0.6545,5.0000,5,Action,Basic
U005726,Binge Viewer,0.8632,5.2857,7,Thriller,Standard
U005727,Drop-off Risk,0.3881,2.8000,5,Action,Premium
U005728,Binge Viewer,0.8175,4.0000,6,Action,Premium
U005729,Casual Viewer,0.9048,2.3333,3,Romance,Basic
U005730,Casual Viewer,0.6462,6.6000,5,Drama,Basic
U005731,Casual Viewer,0.6535,4.7500,8,Drama,Standard
U005732,Casual Viewer,0.6417,3.0000,5,Comedy,Standard
U005733,Casual Viewer,0.8000,2.6667,3,Comedy,Premium
U005734,Casual Viewer,0.7778,1.0000,3,Action,Standard
U005735,Binge Viewer,0.8878,9.7500,4,Drama,Basic
U005736,Casual Viewer,0.6701,3.2500,4,Action,Basic
U005737,Casual Viewer,0.5516,4.0000,7,Thriller,Premium
U005738,Binge Viewer,0.7717,5.2500,8,Drama,Basic
U005739,Casual Viewer,0.6974,5.0000,6,Action,Standard
U005740,Binge Viewer,0.8906,3.5000,4,Comedy,Basic
U005741,Casual Viewer,0.5047,9.2500,4,Drama,Standard
U005742,Binge Viewer,0.8596,4.3333,3,Drama,Basic
U005743,Binge Viewer,0.9583,7.0000,3,Horror,Premium
U005744,Casual Viewer,0.6556,10.5000,6,Documentary,Basic
U005745,Casual Viewer,0.7917,2.6667,3,Animation,Basic
U005746,Binge Viewer,0.8750,7.8571,7,Action,Standard
U005747,Casual Viewer,0.7500,3.0000,2,Documentary,Basic
U005748,Binge Viewer,0.9792,4.2500,4,Action,Standard
U005749,Casual Viewer,0.5139,2.3333,3,Action,Standard
U005750,Casual Viewer,0.7593,2.3333,3,Action,Standard
U005751,Casual Viewer,0.8485,2.6667,3,Romance,Basic
U005752,Casual Viewer,0.5625,1.0000,2,Action,Standard
U005753,Casual Viewer,0.7472,4.6000,5,Action,Standard
U005754,Binge Viewer,0.7641,6.5000,4,Sci-Fi,Standard
U005755,Binge Viewer,0.9500,5.0000,2,Action,Basic
U005756,Casual Viewer,0.5654,3.4000,5,Documentary,Standard
U005757,Binge Viewer,0.8723,9.2500,4,Thriller,Standard
U005758,Casual Viewer,0.8205,2.6667,3,Action,Premium
U005759,Binge Viewer,0.8208,3.5000,6,Comedy,Basic
U005760,Casual Viewer,0.6118,3.8333,6,Comedy,Standard
U005761,Binge Viewer,0.8104,7.3750,8,Documentary,Basic
U005762,Casual Viewer,0.6953,8.3333,3,Sci-Fi,Basic
U005763,Drop-off Risk,1.0000,1.0000,1,Animation,Standard
U005764,Drop-off Risk,0.0556,1.0000,1,Thriller,Basic
U005765,Casual Viewer,0.7952,2.7143,7,Romance,Basic
U005766,Casual Viewer,0.7706,2.7500,8,Comedy,Standard
U005767,Binge Viewer,0.7542,5.0000,5,Documentary,Standard
U005768,Casual Viewer,0.7045,1.8000,5,Documentary,Basic
U005769,Casual Viewer,0.8750,2.3333,6,Drama,Premium
U005770,Casual Viewer,0.7560,2.7500,4,Drama,Standard
U005772,Binge Viewer,0.7647,5.0000,2,Drama,Standard
U005773,Casual Viewer,0.5660,4.0000,4,Romance,Premium
U005774,Casual Viewer,0.6594,4.6667,6,Drama,Basic
U005775,Casual Viewer,0.7209,3.5000,6,Horror,Premium
U005776,Binge Viewer,0.8739,5.8000,5,Thriller,Standard
U005777,Binge Viewer,0.8373,6.1667,6,Action,Standard
